"survey_id" "water_id" "water_id_num" "lon" "lat" "utm_x" "utm_y" "transect_location" "transect_GRR" "transect_id" "river_class" "year" "week" "weeks_all" "juldate" "dry_season" "distance_to_water" "distance_to_water_rounded" "species" "species_id" "FEEDTYPE_A" "feed_type_A_char" "species_count"
"1819" 2349 "509" 509 34.86166 -7.77273 705300 9140376 1 "alongside" 8 "2_midstream" 2012 7 18 100 "late" 314.75 315 "I" 1 3 "mixed" 24
"1820" 2350 "471" 471 34.83974 -7.79353 702872 9138086 1 "alongside" 7 "1_upstream" 2012 7 18 101 "late" 195.26 195 "E" 3 3 "mixed" 5
"1821" 2351 "459" 459 34.83547 -7.79628 702400 9137784 1 "alongside" 7 "1_upstream" 2012 7 18 101 "late" 242.03 242 "I" 1 3 "mixed" 9
"1822" 2352 "420" 420 34.80163 -7.80492 698663 9136844 1 "alongside" 7 "1_upstream" 2012 7 18 101 "late" 465.55 466 "I" 1 3 "mixed" 28
"1823" 2353 "418" 418 34.79904 -7.80585 698377 9136743 1 "alongside" 7 "1_upstream" 2012 7 18 101 "late" 582.67 583 "E" 3 3 "mixed" 5
"1824" 2354 "402" 402 34.78837 -7.81293 697197 9135964 1 "alongside" 7 "1_upstream" 2012 7 18 101 "late" 255.44 255 "I" 1 3 "mixed" 11
"1825" 2355 "383" 383 34.77422 -7.81609 695635 9135622 1 "alongside" 7 "1_upstream" 2012 7 18 101 "late" 298.38 298 "B" 10 1 "grazer" 100
"1826" 2356 "337" 337 34.73375 -7.82948 691165 9134159 1 "alongside" 7 "1_upstream" 2012 7 18 101 "late" 301.42 301 "I" 1 3 "mixed" 23
"1827" 2357 "324" 324 34.7233 -7.83369 690010 9133698 1 "alongside" 7 "1_upstream" 2012 7 18 101 "late" 301.23 301 "Z" 5 1 "grazer" 5
"1828" 2358 "315" 315 34.71777 -7.83689 689399 9133347 1 "alongside" 7 "1_upstream" 2012 7 18 101 "late" 589.54 590 "I" 1 3 "mixed" 30
"1829" 2359 "289" 289 34.70458 -7.83017 687947 9134096 2 "perpendicular" 2 "1_upstream" 2012 7 18 102 "late" 1521.42 1521 "G" 2 2 "browser" 1
"1830" 2360 "288" 288 34.6983 -7.80434 687266 9136956 2 "perpendicular" 2 "1_upstream" 2012 7 18 102 "late" 4205.1 4205 "G" 2 2 "browser" 1
"1831" 2361 "288" 288 34.6963 -7.8037 687046 9137027 2 "perpendicular" 2 "1_upstream" 2012 7 18 102 "late" 4276.8 4277 "G" 2 2 "browser" 1
"1832" 2362 "288" 288 34.69603 -7.80366 687016 9137032 2 "perpendicular" 2 "1_upstream" 2012 7 18 102 "late" 4282.77 4283 "K" 4 2 "browser" 2
"1833" 2363 "288" 288 34.67965 -7.79358 685214 9138154 2 "perpendicular" 2 "1_upstream" 2012 7 18 102 "late" 5745.22 5745 "E" 3 3 "mixed" 1
"1834" 2364 "288" 288 34.67933 -7.79359 685178 9138153 2 "perpendicular" 2 "1_upstream" 2012 7 18 102 "late" 5756.64 5757 "I" 1 3 "mixed" 12
"1835" 2365 "1316" 1316 34.60407 -7.77338 676886 9140420 2 "perpendicular" 2 "1_upstream" 2012 7 18 102 "late" 5661.95 5662 "Z" 5 1 "grazer" 7
"1836" 2367 "863" 863 35.0229 -7.56355 723198 9163433 1 "alongside" 10 "3_downstream" 2012 7 18 104 "late" 1130.76 1131 "I" 1 3 "mixed" 9
"1837" 2368 "863" 863 35.02289 -7.56356 723197 9163432 1 "alongside" 10 "3_downstream" 2012 7 18 104 "late" 1130.49 1130 "Z" 5 1 "grazer" 3
"1838" 2371 "879" 879 35.03795 -7.55959 724861 9163863 1 "alongside" 10 "3_downstream" 2012 7 18 104 "late" 452.92 453 "I" 1 3 "mixed" 16
"1839" 2372 "880" 880 35.03923 -7.55852 725003 9163981 1 "alongside" 10 "3_downstream" 2012 7 18 104 "late" 505.72 506 "Z" 5 1 "grazer" 11
"1840" 2373 "883" 883 35.04208 -7.55683 725318 9164167 1 "alongside" 10 "3_downstream" 2012 7 18 104 "late" 564.41 564 "Z" 5 1 "grazer" 2
"1841" 2376 "931/932" 931 35.06857 -7.53105 728256 9167005 1 "alongside" 10 "3_downstream" 2012 7 18 104 "late" 253.95 254 "I" 1 3 "mixed" 13
"1842" 2377 "977" 977 35.09847 -7.51812 731563 9168419 1 "alongside" 10 "3_downstream" 2012 7 18 104 "late" 199.81 200 "I" 1 3 "mixed" 6
"1843" 2378 "983" 983 35.1012 -7.51314 731867 9168969 1 "alongside" 10 "3_downstream" 2012 7 18 104 "late" 325.12 325 "I" 1 3 "mixed" 3
"1844" 2379 "1004" 1004 35.10982 -7.49859 732827 9170574 1 "alongside" 10 "3_downstream" 2012 7 18 104 "late" 268.21 268 "I" 1 3 "mixed" 1
"1845" 2380 "1008" 1008 35.11329 -7.49562 733212 9170900 1 "alongside" 10 "3_downstream" 2012 7 18 104 "late" 324.3 324 "I" 1 3 "mixed" 1
"1846" 2381 "1011" 1011 35.11506 -7.49472 733407 9170999 1 "alongside" 10 "3_downstream" 2012 7 18 104 "late" 288.62 289 "I" 1 3 "mixed" 15
"1847" 2382 "1013" 1013 35.11743 -7.49315 733670 9171171 1 "alongside" 10 "3_downstream" 2012 7 18 104 "late" 260.16 260 "Z" 5 1 "grazer" 9
"1848" 2385 "1179" 1179 35.20782 -7.41229 743694 9180068 2 "perpendicular" 5 "3_downstream" 2012 7 18 105 "late" 5635.14 5635 "I" 1 3 "mixed" 4
"1849" 2386 "1179" 1179 35.1998 -7.40172 742815 9181241 2 "perpendicular" 5 "3_downstream" 2012 7 18 105 "late" 7086.85 7087 "Wh" 6 4 "omni" 1
"1850" 2387 "1164" 1164 35.17624 -7.39185 740218 9182346 2 "perpendicular" 5 "3_downstream" 2012 7 18 105 "late" 9331.1 9331 "I" 1 3 "mixed" 3
"1851" 2388 "272" 272 34.68386 -7.84736 685654 9132204 1 "alongside" 6 "1_upstream" 2012 7 18 107 "late" 183.44 183 "I" 1 3 "mixed" 5
"1852" 2389 "197" 197 34.63385 -7.88086 680124 9128521 1 "alongside" 6 "1_upstream" 2012 7 18 107 "late" 262.91 263 "I" 1 3 "mixed" 1
"1853" 2390 "197" 197 34.63385 -7.88086 680124 9128521 1 "alongside" 6 "1_upstream" 2012 7 18 107 "late" 262.91 263 "I" 1 3 "mixed" 12
"1854" 2391 "187" 187 34.6258 -7.8856 679235 9128000 1 "alongside" 6 "1_upstream" 2012 7 18 107 "late" 267.88 268 "G" 2 2 "browser" 1
"1855" 2393 "133" 133 34.57638 -7.90013 673779 9126414 1 "alongside" 6 "1_upstream" 2012 7 18 107 "late" 1022.04 1022 "E" 3 3 "mixed" 2
"1856" 2394 "136" 136 34.57505 -7.89056 673636 9127473 2 "perpendicular" 1 "1_upstream" 2012 7 18 108 "late" 1729.31 1729 "E" 3 3 "mixed" 3
"1857" 2396 "137" 137 34.56479 -7.85664 672519 9131229 2 "perpendicular" 1 "1_upstream" 2012 7 18 108 "late" 5418.34 5418 "I" 1 3 "mixed" 3
"1858" 2397 "1316" 1316 34.55018 -7.8287 670919 9134325 2 "perpendicular" 1 "1_upstream" 2012 7 18 108 "late" 8321.6 8322 "I" 1 3 "mixed" 12
"1859" 2398 "1316" 1316 34.54891 -7.82144 670782 9135128 2 "perpendicular" 1 "1_upstream" 2012 7 18 108 "late" 7537.02 7537 "I" 1 3 "mixed" 13
"1860" 2399 "1316" 1316 34.54891 -7.82144 670782 9135128 2 "perpendicular" 1 "1_upstream" 2012 7 18 108 "late" 7537.02 7537 "I" 1 3 "mixed" 18
"1861" 2400 "1316" 1316 34.54881 -7.81897 670772 9135401 2 "perpendicular" 1 "1_upstream" 2012 7 18 108 "late" 7267.2 7267 "G" 2 2 "browser" 1
"1862" 2413 "440" 440 34.81873 -7.7887 700557 9138630 2 "perpendicular" 3 "1_upstream" 2012 7 18 109 "late" 1225.65 1226 "E" 3 3 "mixed" 6
"1863" 2414 "478" 478 34.82861 -7.7634 701659 9141424 2 "perpendicular" 3 "1_upstream" 2012 7 18 109 "late" 3342.44 3342 "Z" 5 1 "grazer" 5
"1864" 2415 "435" 435 34.79043 -7.74863 697454 9143075 2 "perpendicular" 3 "1_upstream" 2012 7 18 109 "late" 6224.6 6225 "K" 4 2 "browser" 2
"1865" 2416 "382" 382 34.75267 -7.73797 693293 9144272 2 "perpendicular" 3 "1_upstream" 2012 7 18 109 "late" 9238.2 9238 "G" 2 2 "browser" 1
"1866" 2417 "432" 432 34.76151 -7.71747 694278 9146535 2 "perpendicular" 3 "1_upstream" 2012 7 18 109 "late" 10759.74 10760 "Wh" 6 4 "omni" 4
"1867" 2418 "694" 694 34.93933 -7.6596 713926 9152851 1 "alongside" 9 "2_midstream" 2012 8 19 111 "late" 1213 1213 "I" 1 3 "mixed" 38
"1868" 2420 "701" 701 34.94831 -7.65845 714917 9152974 1 "alongside" 9 "2_midstream" 2012 8 19 111 "late" 845.74 846 "I" 1 3 "mixed" 38
"1869" 2423 "730" 730 34.97611 -7.65817 717985 9152991 1 "alongside" 9 "2_midstream" 2012 8 19 111 "late" 425 425 "I" 1 3 "mixed" 2
"1870" 2424 "730" 730 34.97611 -7.65817 717985 9152991 1 "alongside" 9 "2_midstream" 2012 8 19 111 "late" 425 425 "I" 1 3 "mixed" 17
"1871" 2425 "743" 743 34.98586 -7.65779 719061 9153028 1 "alongside" 9 "2_midstream" 2012 8 19 111 "late" 291.2 291 "I" 1 3 "mixed" 64
"1872" 2426 "747" 747 34.98745 -7.65565 719238 9153264 1 "alongside" 9 "2_midstream" 2012 8 19 111 "late" 352.28 352 "I" 1 3 "mixed" 5
"1873" 2427 "749" 749 34.98822 -7.65405 719324 9153440 1 "alongside" 9 "2_midstream" 2012 8 19 111 "late" 375.26 375 "G" 2 2 "browser" 1
"1874" 2428 "753" 753 34.98892 -7.65194 719402 9153673 1 "alongside" 9 "2_midstream" 2012 8 19 111 "late" 431.97 432 "I" 1 3 "mixed" 2
"1875" 2430 "782" 782 34.99043 -7.63235 719579 9155839 1 "alongside" 9 "2_midstream" 2012 8 19 111 "late" 946.38 946 "I" 1 3 "mixed" 4
"1876" 2431 "783" 783 34.99143 -7.62942 719691 9156163 1 "alongside" 9 "2_midstream" 2012 8 19 111 "late" 766.66 767 "Z" 5 1 "grazer" 18
"1877" 2434 "800" 800 35.00605 -7.61729 721310 9157497 1 "alongside" 9 "2_midstream" 2012 8 19 111 "late" 212.47 212 "I" 1 3 "mixed" 14
"1878" 2435 "802" 802 35.00606 -7.61579 721312 9157663 1 "alongside" 9 "2_midstream" 2012 8 19 111 "late" 261.98 262 "I" 1 3 "mixed" 13
"1879" 2436 "808" 808 35.007 -7.6117 721418 9158115 1 "alongside" 9 "2_midstream" 2012 8 19 111 "late" 198.37 198 "I" 1 3 "mixed" 15
"1880" 2437 "816" 816 35.00384 -7.60662 721072 9158679 1 "alongside" 9 "2_midstream" 2012 8 19 111 "late" 265.97 266 "I" 1 3 "mixed" 4
"1881" 2438 "817" 817 35.00289 -7.60494 720968 9158865 1 "alongside" 9 "2_midstream" 2012 8 19 111 "late" 281.63 282 "Wh" 6 4 "omni" 1
"1882" 2439 "817" 817 35.00283 -7.60492 720961 9158867 1 "alongside" 9 "2_midstream" 2012 8 19 111 "late" 287.89 288 "I" 1 3 "mixed" 22
"1883" 2440 "818" 818 34.99981 -7.60491 720628 9158870 1 "alongside" 9 "2_midstream" 2012 8 19 111 "late" 607.45 607 "G" 2 2 "browser" 3
"1884" 2441 "818" 818 34.99981 -7.60491 720628 9158870 1 "alongside" 9 "2_midstream" 2012 8 19 111 "late" 607.45 607 "Z" 5 1 "grazer" 12
"1885" 2442 "818" 818 34.99983 -7.60159 720632 9159237 1 "alongside" 9 "2_midstream" 2012 8 19 111 "late" 617.72 618 "G" 2 2 "browser" 2
"1886" 2443 "818" 818 35 -7.60129 720651 9159270 1 "alongside" 9 "2_midstream" 2012 8 19 111 "late" 612.02 612 "I" 1 3 "mixed" 3
"1887" 2444 "821" 821 35.00066 -7.59954 720724 9159463 1 "alongside" 9 "2_midstream" 2012 8 19 111 "late" 598.83 599 "I" 1 3 "mixed" 3
"1888" 2447 "671" 671 34.93033 -7.67611 712924 9151029 2 "perpendicular" 4 "2_midstream" 2012 8 18 112 "late" 1090.25 1090 "Z" 5 1 "grazer" 3
"1889" 2448 "684" 684 34.93074 -7.67418 712971 9151242 2 "perpendicular" 4 "2_midstream" 2012 8 18 112 "late" 1086.39 1086 "I" 1 3 "mixed" 12
"1890" 2449 "685" 685 34.92888 -7.67169 712767 9151519 2 "perpendicular" 4 "2_midstream" 2012 8 18 112 "late" 1319.89 1320 "K" 4 2 "browser" 1
"1891" 2451 "1320" 1320 34.91312 -7.63361 711046 9155739 2 "perpendicular" 4 "2_midstream" 2012 8 18 112 "late" 4445.7 4446 "K" 4 2 "browser" 2
"1892" 2452 "1320" 1320 34.91574 -7.62926 711338 9156218 2 "perpendicular" 4 "2_midstream" 2012 8 18 112 "late" 4297.25 4297 "G" 2 2 "browser" 1
"1893" 2453 "1320" 1320 34.91649 -7.62553 711422 9156631 2 "perpendicular" 4 "2_midstream" 2012 8 18 112 "late" 4091.95 4092 "I" 1 3 "mixed" 3
"1894" 2454 "1320" 1320 34.92363 -7.60957 712218 9158393 2 "perpendicular" 4 "2_midstream" 2012 8 18 112 "late" 4087.84 4088 "G" 2 2 "browser" 1
"1895" 2455 "1320" 1320 34.92203 -7.59754 712047 9159724 2 "perpendicular" 4 "2_midstream" 2012 8 18 112 "late" 3886.73 3887 "E" 3 3 "mixed" 1
"1896" 2456 "1320" 1320 34.9101 -7.58773 710735 9160815 2 "perpendicular" 4 "2_midstream" 2012 8 18 112 "late" 3027.93 3028 "E" 3 3 "mixed" 3
"1897" 2458 "1320" 1320 34.88784 -7.57179 708286 9162589 2 "perpendicular" 4 "2_midstream" 2012 8 18 112 "late" 3434.03 3434 "I" 1 3 "mixed" 14
"1898" 2459 "1320" 1320 34.88687 -7.56531 708182 9163306 2 "perpendicular" 4 "2_midstream" 2012 8 18 112 "late" 4150.05 4150 "I" 1 3 "mixed" 1
"1899" 2460 "1320" 1320 34.88718 -7.55821 708220 9164091 2 "perpendicular" 4 "2_midstream" 2012 8 18 112 "late" 4935.03 4935 "K" 4 2 "browser" 7
"1900" 2461 "661" 661 34.92767 -7.68618 712626 9149917 1 "alongside" 8 "2_midstream" 2012 8 19 113 "late" 231.92 232 "I" 1 3 "mixed" 10
"1901" 2462 "642" 642 34.91722 -7.6894 711471 9149566 1 "alongside" 8 "2_midstream" 2012 8 19 113 "late" 448.85 449 "I" 1 3 "mixed" 4
"1902" 2463 "635" 635 34.90392 -7.69214 710002 9149269 1 "alongside" 8 "2_midstream" 2012 8 19 113 "late" 781.74 782 "Wh" 6 4 "omni" 1
"1903" 2464 "634" 634 34.90135 -7.6935 709718 9149120 1 "alongside" 8 "2_midstream" 2012 8 19 113 "late" 982.73 983 "K" 4 2 "browser" 5
"1904" 2465 "629" 629 34.89924 -7.69438 709485 9149024 1 "alongside" 8 "2_midstream" 2012 8 19 113 "late" 1161.92 1162 "K" 4 2 "browser" 3
"1905" 2466 "629" 629 34.89924 -7.69438 709485 9149024 1 "alongside" 8 "2_midstream" 2012 8 19 113 "late" 1161.92 1162 "I" 1 3 "mixed" 34
"1906" 2467 "605" 605 34.88658 -7.70071 708085 9148330 1 "alongside" 8 "2_midstream" 2012 8 19 113 "late" 1866.78 1867 "G" 2 2 "browser" 2
"1907" 2468 "604" 604 34.88515 -7.70216 707926 9148170 1 "alongside" 8 "2_midstream" 2012 8 19 113 "late" 1823.69 1824 "G" 2 2 "browser" 3
"1908" 2469 "604" 604 34.88515 -7.70216 707926 9148170 1 "alongside" 8 "2_midstream" 2012 8 19 113 "late" 1823.69 1824 "G" 2 2 "browser" 1
"1909" 2470 "578" 578 34.87222 -7.71349 706494 9146923 1 "alongside" 8 "2_midstream" 2012 8 19 113 "late" 1425.56 1426 "E" 3 3 "mixed" 3
"1910" 2471 "578" 578 34.87085 -7.71359 706343 9146913 1 "alongside" 8 "2_midstream" 2012 8 19 113 "late" 1456.55 1457 "I" 1 3 "mixed" 8
"1911" 2472 "578" 578 34.86535 -7.71537 705735 9146718 1 "alongside" 8 "2_midstream" 2012 8 19 113 "late" 1598.01 1598 "I" 1 3 "mixed" 15
"1912" 2473 "578" 578 34.86053 -7.71739 705203 9146497 1 "alongside" 8 "2_midstream" 2012 8 19 113 "late" 1871.05 1871 "I" 1 3 "mixed" 13
"1913" 2474 "568" 568 34.85999 -7.72191 705141 9145998 1 "alongside" 8 "2_midstream" 2012 8 19 113 "late" 1575.36 1575 "I" 1 3 "mixed" 12
"1914" 2476 "356" 356 34.75203 -7.82497 693183 9134650 1 "alongside" 7 "1_upstream" 2012 8 19 114 "late" 274.31 274 "G" 2 2 "browser" 1
"1915" 2477 "315" 315 34.71777 -7.83691 689399 9133345 1 "alongside" 7 "1_upstream" 2012 8 19 114 "late" 587.77 588 "I" 1 3 "mixed" 40
"1916" 2478 "288" 288 34.69982 -7.8088 687432 9136462 2 "perpendicular" 2 "1_upstream" 2012 8 19 115 "late" 3719.24 3719 "K" 4 2 "browser" 2
"1917" 2479 "288" 288 34.68372 -7.79603 685662 9137881 2 "perpendicular" 2 "1_upstream" 2012 8 19 115 "late" 5346.09 5346 "G" 2 2 "browser" 1
"1918" 2480 "288" 288 34.68372 -7.79603 685662 9137881 2 "perpendicular" 2 "1_upstream" 2012 8 19 115 "late" 5346.09 5346 "I" 1 3 "mixed" 8
"1919" 2481 "287" 287 34.66611 -7.78204 683725 9139436 2 "perpendicular" 2 "1_upstream" 2012 8 19 115 "late" 7512.29 7512 "I" 1 3 "mixed" 3
"1920" 2482 "1316" 1316 34.62484 -7.77795 679175 9139906 2 "perpendicular" 2 "1_upstream" 2012 8 19 115 "late" 7982.04 7982 "G" 2 2 "browser" 1
"1921" 2483 "1316" 1316 34.6042 -7.77335 676900 9140424 2 "perpendicular" 2 "1_upstream" 2012 8 19 115 "late" 5673.31 5673 "I" 1 3 "mixed" 5
"1922" 2484 "1316" 1316 34.6042 -7.77335 676900 9140424 2 "perpendicular" 2 "1_upstream" 2012 8 19 115 "late" 5673.31 5673 "Wh" 6 4 "omni" 1
"1923" 2485 "273" 273 34.6847 -7.8461 685747 9132343 1 "alongside" 6 "1_upstream" 2012 8 19 118 "late" 234.83 235 "I" 1 3 "mixed" 2
"1924" 2486 "219" 219 34.64987 -7.87295 681895 9129389 1 "alongside" 6 "1_upstream" 2012 8 19 118 "late" 323.13 323 "I" 1 3 "mixed" 29
"1925" 2487 "185" 185 34.62396 -7.88704 679031 9127842 1 "alongside" 6 "1_upstream" 2012 8 19 118 "late" 217.8 218 "I" 1 3 "mixed" 17
"1926" 2488 "143" 143 34.59307 -7.89601 675621 9126863 1 "alongside" 6 "1_upstream" 2012 8 19 118 "late" 409.24 409 "I" 1 3 "mixed" 6
"1927" 2489 "138" 138 34.5877 -7.89734 675028 9126718 1 "alongside" 6 "1_upstream" 2012 8 19 118 "late" 262.49 262 "I" 1 3 "mixed" 2
"1928" 2490 "138" 138 34.58757 -7.89737 675014 9126715 1 "alongside" 6 "1_upstream" 2012 8 19 118 "late" 264.62 265 "E" 3 3 "mixed" 8
"1929" 2491 "137" 137 34.58691 -7.89754 674941 9126696 1 "alongside" 6 "1_upstream" 2012 8 19 118 "late" 283.72 284 "I" 1 3 "mixed" 17
"1930" 2492 "136" 136 34.58139 -7.89655 674333 9126808 2 "perpendicular" 1 "1_upstream" 2012 8 19 119 "late" 769.92 770 "G" 2 2 "browser" 1
"1931" 2493 "136" 136 34.58473 -7.89893 674700 9126543 2 "perpendicular" 1 "1_upstream" 2012 8 19 119 "late" 317.25 317 "I" 1 3 "mixed" 5
"1932" 2494 "136" 136 34.58145 -7.896 674340 9126869 2 "perpendicular" 1 "1_upstream" 2012 8 19 119 "late" 801.77 802 "E" 3 3 "mixed" 5
"1933" 2495 "133" 133 34.5456 -7.88776 670390 9127795 2 "perpendicular" 1 "1_upstream" 2012 8 19 119 "late" 4675.8 4676 "CD" 8 4 "omni" 1
"1934" 2496 "137" 137 34.55878 -7.85204 671858 9131740 2 "perpendicular" 1 "1_upstream" 2012 8 19 119 "late" 6187.01 6187 "I" 1 3 "mixed" 4
"1935" 2497 "137" 137 34.55308 -7.84049 671234 9133020 2 "perpendicular" 1 "1_upstream" 2012 8 19 119 "late" 7606.95 7607 "I" 1 3 "mixed" 2
"1936" 2498 "1316" 1316 34.54736 -7.81329 670615 9136030 2 "perpendicular" 1 "1_upstream" 2012 8 19 119 "late" 6666.37 6666 "I" 1 3 "mixed" 10
"1937" 2499 "1316" 1316 34.54736 -7.81328 670615 9136031 2 "perpendicular" 1 "1_upstream" 2012 8 19 119 "late" 6665.38 6665 "Z" 5 1 "grazer" 2
"1938" 2510 "448" 448 34.82282 -7.79552 701005 9137874 2 "perpendicular" 3 "1_upstream" 2012 8 19 120 "late" 369.54 370 "I" 1 3 "mixed" 2
"1939" 2511 "478" 478 34.82832 -7.76157 701628 9141626 2 "perpendicular" 3 "1_upstream" 2012 8 19 120 "late" 3530.33 3530 "I" 1 3 "mixed" 7
"1940" 2512 "505" 505 34.82768 -7.7506 701563 9142840 2 "perpendicular" 3 "1_upstream" 2012 8 19 120 "late" 4493.82 4494 "I" 1 3 "mixed" 18
"1941" 2513 "432" 432 34.78132 -7.7488 696449 9143061 2 "perpendicular" 3 "1_upstream" 2012 8 19 120 "late" 6665.26 6665 "I" 1 3 "mixed" 10
"1942" 2514 "382" 382 34.7476 -7.72991 692738 9145165 2 "perpendicular" 3 "1_upstream" 2012 8 19 120 "late" 10244.76 10245 "I" 1 3 "mixed" 4
"1943" 2515 "432" 432 34.75931 -7.71902 694035 9146364 2 "perpendicular" 3 "1_upstream" 2012 8 19 120 "late" 10740.14 10740 "I" 1 3 "mixed" 8
"1944" 2516 "856" 856 35.01938 -7.57021 722806 9162698 1 "alongside" 10 "3_downstream" 2012 8 19 122 "late" 787.6 788 "I" 1 3 "mixed" 2
"1945" 2518 "862" 862 35.02145 -7.5659 723036 9163174 1 "alongside" 10 "3_downstream" 2012 8 19 122 "late" 1020.51 1021 "Z" 5 1 "grazer" 12
"1946" 2519 "862" 862 35.02231 -7.56413 723132 9163369 1 "alongside" 10 "3_downstream" 2012 8 19 122 "late" 1113.02 1113 "E" 3 3 "mixed" 5
"1947" 2521 "871" 871 35.03229 -7.56437 724234 9163338 1 "alongside" 10 "3_downstream" 2012 8 19 122 "late" 414.36 414 "I" 1 3 "mixed" 2
"1948" 2524 "902" 902 35.05091 -7.54804 726298 9165134 1 "alongside" 10 "3_downstream" 2012 8 19 122 "late" 307.42 307 "I" 1 3 "mixed" 40
"1949" 2525 "902" 902 35.05091 -7.54804 726298 9165134 1 "alongside" 10 "3_downstream" 2012 8 19 122 "late" 307.42 307 "Wb" 9 1 "grazer" 3
"1950" 2526 "920" 920 35.05762 -7.5341 727045 9166673 1 "alongside" 10 "3_downstream" 2012 8 19 122 "late" 197.8 198 "I" 1 3 "mixed" 6
"1951" 2527 "920" 920 35.05786 -7.53352 727072 9166737 1 "alongside" 10 "3_downstream" 2012 8 19 122 "late" 225.06 225 "E" 3 3 "mixed" 7
"1952" 2528 "928" 928 35.06555 -7.53099 727922 9167013 1 "alongside" 10 "3_downstream" 2012 8 19 122 "late" 260.28 260 "E" 3 3 "mixed" 6
"1953" 2530 "930" 930 35.06755 -7.53113 728143 9166996 1 "alongside" 10 "3_downstream" 2012 8 19 122 "late" 244.17 244 "I" 1 3 "mixed" 1
"1954" 2531 "930" 930 35.06755 -7.53113 728143 9166996 1 "alongside" 10 "3_downstream" 2012 8 19 122 "late" 244.17 244 "K" 4 2 "browser" 2
"1955" 2532 "932" 932 35.06891 -7.53091 728293 9167020 1 "alongside" 10 "3_downstream" 2012 8 19 122 "late" 260.09 260 "I" 1 3 "mixed" 22
"1956" 2533 "946" 946 35.08332 -7.53174 729884 9166920 1 "alongside" 10 "3_downstream" 2012 8 19 122 "late" 409.42 409 "Wb" 9 1 "grazer" 2
"1957" 2534 "958" 958 35.08852 -7.5305 730458 9167055 1 "alongside" 10 "3_downstream" 2012 8 19 122 "late" 266.01 266 "G" 2 2 "browser" 1
"1958" 2538 "971" 971 35.09622 -7.5226 731313 9167925 1 "alongside" 10 "3_downstream" 2012 8 19 122 "late" 289.25 289 "I" 1 3 "mixed" 19
"1959" 2541 "982" 982 35.10096 -7.51339 731841 9168941 1 "alongside" 10 "3_downstream" 2012 8 19 122 "late" 325.42 325 "K" 4 2 "browser" 16
"1960" 2542 "982" 982 35.10096 -7.51339 731841 9168941 1 "alongside" 10 "3_downstream" 2012 8 19 122 "late" 325.42 325 "I" 1 3 "mixed" 40
"1961" 2544 "984" 984 35.10189 -7.51248 731944 9169041 1 "alongside" 10 "3_downstream" 2012 8 19 122 "late" 313.7 314 "I" 1 3 "mixed" 18
"1962" 2546 "1000" 1000 35.10783 -7.503 732605 9170087 1 "alongside" 10 "3_downstream" 2012 8 19 122 "late" 300.48 300 "I" 1 3 "mixed" 44
"1963" 2547 "1003" 1003 35.10963 -7.49879 732806 9170552 1 "alongside" 10 "3_downstream" 2012 8 19 122 "late" 269.56 270 "I" 1 3 "mixed" 34
"1964" 2548 "1003" 1003 35.10963 -7.49879 732806 9170552 1 "alongside" 10 "3_downstream" 2012 8 19 122 "late" 269.56 270 "K" 4 2 "browser" 2
"1965" 2551 "1011" 1011 35.11538 -7.4945 733443 9171023 1 "alongside" 10 "3_downstream" 2012 8 19 122 "late" 282.06 282 "I" 1 3 "mixed" 5
"1966" 2553 "1027" 1027 35.13146 -7.49287 735219 9171195 1 "alongside" 10 "3_downstream" 2012 8 19 122 "late" 399.3 399 "I" 1 3 "mixed" 1
"1967" 2554 "1028" 1028 35.13323 -7.49352 735414 9171122 1 "alongside" 10 "3_downstream" 2012 8 19 122 "late" 464.57 465 "K" 4 2 "browser" 2
"1968" 2555 "1041" 1041 35.13649 -7.49296 735774 9171182 1 "alongside" 10 "3_downstream" 2012 8 19 122 "late" 237.51 238 "I" 1 3 "mixed" 10
"1969" 2557 "1047" 1047 35.14168 -7.48707 736351 9171831 1 "alongside" 10 "3_downstream" 2012 8 19 122 "late" 339.7 340 "Z" 5 1 "grazer" 27
"1970" 2560 "1162" 1162 35.23614 -7.45022 746801 9175856 2 "perpendicular" 5 "3_downstream" 2012 8 19 123 "late" 2325.73 2326 "E" 3 3 "mixed" 14
"1971" 2561 "1162" 1162 35.21757 -7.42576 744764 9178572 2 "perpendicular" 5 "3_downstream" 2012 8 19 123 "late" 4314.03 4314 "I" 1 3 "mixed" 2
"1972" 2562 "1162" 1162 35.21689 -7.42571 744689 9178578 2 "perpendicular" 5 "3_downstream" 2012 8 19 123 "late" 4326.47 4326 "G" 2 2 "browser" 2
"1973" 2563 "1162" 1162 35.21463 -7.42277 744441 9178904 2 "perpendicular" 5 "3_downstream" 2012 8 19 123 "late" 4679.49 4679 "I" 1 3 "mixed" 2
"1974" 2564 "1162" 1162 35.18922 -7.39628 741649 9181849 2 "perpendicular" 5 "3_downstream" 2012 8 19 123 "late" 8326.38 8326 "K" 4 2 "browser" 1
"1975" 2565 "1079" 1079 35.16298 -7.40055 738749 9181391 2 "perpendicular" 5 "3_downstream" 2012 8 19 123 "late" 9175.05 9175 "K" 4 2 "browser" 2
"1976" 2566 "1079" 1079 35.15476 -7.39681 737843 9181809 2 "perpendicular" 5 "3_downstream" 2012 8 19 123 "late" 9690.33 9690 "Wh" 6 4 "omni" 3
"1977" 2567 "1079" 1079 35.15364 -7.39667 737720 9181825 2 "perpendicular" 5 "3_downstream" 2012 8 19 123 "late" 9725.87 9726 "E" 3 3 "mixed" 4
